user_id,segment_name,kmeans_segment,auto_segment,tenure_days,recency_days,value_proxy,true_cancellation_rate,discount_sensitivity,bundling_ratio,avg_nights_stayed,avg_bags
583623,Discount-Oriented Bundlers,0,2,169.0,163.0,775.95,0.0,0.0,1.0,3.0,0.0
583664,Discount-Oriented Bundlers,0,2,169.0,113.0,284.66499999999996,0.0,0.0,1.0,0.5,0.5
583759,Discount-Oriented Bundlers,0,2,169.0,130.0,303.52,0.0,0.0,1.0,5.0,0.0
583764,Deal-Sensitive High-Risk Users,3,0,169.0,14.0,2252.26,0.0,0.0,1.0,3.0,2.5
583931,Deal-Sensitive High-Risk Users,3,0,169.0,36.0,191.20166666666665,0.0,0.3333333333333333,1.0,3.333333333333333,0.5
583976,Deal-Sensitive High-Risk Users,3,0,169.0,77.0,463.595,0.0,1.0,1.0,3.0,0.0
584001,Deal-Sensitive High-Risk Users,3,0,169.0,34.0,1060.65,0.0,0.0,1.0,1.0,1.0
584012,Deal-Sensitive High-Risk Users,3,0,169.0,70.0,372.9,0.0,0.0,1.0,3.0,1.0
584030,Deal-Sensitive High-Risk Users,3,0,169.0,79.0,523.755,0.0,0.25,1.0,1.25,0.5
584034,Discount-Oriented Bundlers,0,2,169.0,104.0,616.4066666666665,0.0,0.3333333333333333,1.0,1.6666666666666667,1.0
584115,High-Value High-Cancellation Users,4,4,169.0,0.0,4848.13,0.3333333333333333,0.5,1.0,3.5,1.0
584134,Deal-Sensitive High-Risk Users,3,0,169.0,60.0,848.125,0.0,0.0,1.0,1.5,0.0
584185,Discount-Oriented Bundlers,0,2,169.0,169.0,209.09,0.0,1.0,1.0,,2.0
584241,High-Value Frequent Users,2,2,169.0,88.0,127.5,0.0,0.0,,3.0,
584247,Discount-Oriented Bundlers,0,2,169.0,111.0,988.5566666666666,0.0,0.0,1.0,1.0,0.6666666666666666
584288,Deal-Sensitive High-Risk Users,3,0,169.0,28.0,532.224,0.0,0.4,1.0,2.6,0.8
584423,Deal-Sensitive High-Risk Users,3,0,168.0,10.0,375.94,0.0,0.5,1.0,2.0,0.0
584459,Deal-Sensitive High-Risk Users,3,0,168.0,50.0,590.63,0.0,0.0,1.0,6.5,1.0
584525,Deal-Sensitive High-Risk Users,3,0,168.0,10.0,405.1716666666666,0.0,0.2857142857142857,0.8333333333333334,8.6,0.5
584530,Deal-Sensitive High-Risk Users,3,0,168.0,61.0,927.3675,0.0,0.75,1.0,5.25,1.0
584531,Deal-Sensitive High-Risk Users,3,0,168.0,66.0,628.675,0.0,0.5,1.0,2.5,0.5
584537,Deal-Sensitive High-Risk Users,3,0,168.0,16.0,419.515,0.0,0.2,1.0,1.5,0.5
584549,Discount-Oriented Bundlers,0,2,168.0,103.0,315.21500000000003,0.25,0.8,1.0,4.8,0.5
584591,Deal-Sensitive High-Risk Users,3,0,168.0,42.0,236.88,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
584666,Deal-Sensitive High-Risk Users,3,0,168.0,54.0,337.90999999999997,0.0,0.0,1.0,2.5,1.6666666666666667
584787,Deal-Sensitive High-Risk Users,3,1,168.0,42.0,253.73,0.3333333333333333,0.5,1.0,9.5,0.0
584843,Longer-Stay Law-Value Users,1,2,168.0,142.0,779.9266666666666,0.5,0.3333333333333333,1.0,3.333333333333333,0.0
584844,Deal-Sensitive High-Risk Users,3,0,168.0,11.0,621.1233333333333,0.0,0.3333333333333333,1.0,2.333333333333333,1.3333333333333333
584875,Deal-Sensitive High-Risk Users,3,0,168.0,66.0,1074.0466666666666,0.0,0.0,1.0,3.6666666666666665,0.6666666666666666
584912,Deal-Sensitive High-Risk Users,3,0,168.0,15.0,641.5958333333333,0.0,0.25,0.75,1.6666666666666667,0.5
584977,Deal-Sensitive High-Risk Users,3,0,168.0,59.0,659.1266666666666,0.0,0.3333333333333333,1.0,3.0,0.3333333333333333
584998,Deal-Sensitive High-Risk Users,3,0,168.0,8.0,421.195,0.0,0.5,1.0,6.0,1.5
585187,Discount-Oriented Bundlers,0,2,168.0,141.0,436.9233333333333,0.0,0.3333333333333333,1.0,1.3333333333333333,1.0
585248,Discount-Oriented Bundlers,0,2,168.0,156.0,515.55,0.0,0.0,1.0,1.0,0.0
585310,Deal-Sensitive High-Risk Users,3,0,168.0,64.0,660.5033333333333,0.0,0.0,1.0,2.0,0.6666666666666666
585492,Deal-Sensitive High-Risk Users,3,0,168.0,83.0,742.21,0.0,1.0,1.0,2.0,0.0
585583,Discount-Oriented Bundlers,0,2,168.0,127.0,327.51,0.0,0.0,1.0,1.5,0.0
585585,Deal-Sensitive High-Risk Users,3,0,168.0,13.0,753.3342857142857,0.0,0.1428571428571428,1.0,4.142857142857143,0.2857142857142857
585595,Deal-Sensitive High-Risk Users,3,0,168.0,22.0,1722.525,0.0,0.0,0.5,2.0,0.5
585650,Longer-Stay Law-Value Users,1,1,168.0,78.0,390.34000000000003,0.3333333333333333,0.75,1.0,5.25,0.0
585717,High-Value Frequent Users,2,2,168.0,104.0,494.845,0.0,0.5,0.5,3.0,0.0
585722,Deal-Sensitive High-Risk Users,3,0,168.0,15.0,640.4266666666666,0.0,0.6666666666666666,1.0,2.0,0.5
585745,Deal-Sensitive High-Risk Users,3,0,168.0,11.0,527.3216666666666,0.0,0.25,0.75,2.333333333333333,0.0
585768,Deal-Sensitive High-Risk Users,3,0,168.0,24.0,1014.71,0.0,0.0,1.0,2.0,1.0
585832,Discount-Oriented Bundlers,0,2,168.0,94.0,441.91,0.0,0.0,1.0,2.0,1.0
585882,Deal-Sensitive High-Risk Users,3,0,168.0,88.0,725.65,0.0,0.3333333333333333,1.0,6.666666666666666,1.5
585915,Deal-Sensitive High-Risk Users,3,0,168.0,80.0,475.0466666666666,0.0,0.0,0.3333333333333333,4.0,1.0
585946,Discount-Oriented Bundlers,0,2,168.0,141.0,480.77,0.0,0.5,1.0,3.0,0.0
585965,Deal-Sensitive High-Risk Users,3,0,168.0,84.0,392.19666666666666,0.0,0.0,1.0,3.0,0.6666666666666666
585986,Deal-Sensitive High-Risk Users,3,0,168.0,80.0,435.38,0.0,0.0,1.0,,0.0
586006,Deal-Sensitive High-Risk Users,3,0,168.0,40.0,559.0566666666666,0.0,0.0,1.0,3.333333333333333,1.0
586038,Deal-Sensitive High-Risk Users,3,0,168.0,23.0,573.415,0.0,0.25,1.0,2.25,0.75
586063,Longer-Stay Law-Value Users,1,1,168.0,150.0,576.19,0.5,0.3333333333333333,1.0,2.0,0.0
586077,Discount-Oriented Bundlers,0,2,168.0,99.0,610.21,0.0,0.0,1.0,2.0,0.0
586096,Deal-Sensitive High-Risk Users,3,0,168.0,22.0,548.0433333333333,0.0,0.5,1.0,2.0,0.3333333333333333
586122,Discount-Oriented Bundlers,0,2,168.0,143.0,373.75,0.0,0.0,1.0,1.5,0.0
586124,Deal-Sensitive High-Risk Users,3,0,168.0,69.0,381.54499999999996,0.0,0.5,1.0,5.0,1.0
586192,Longer-Stay Law-Value Users,1,1,168.0,10.0,587.52,0.5,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333
586251,Longer-Stay Law-Value Users,1,1,168.0,38.0,1293.875,0.3333333333333333,0.5,0.5,6.5,0.5
586270,Deal-Sensitive High-Risk Users,3,0,168.0,72.0,214.04000000000002,0.0,0.5,1.0,4.0,0.0
586272,Longer-Stay Law-Value Users,1,1,168.0,118.0,453.62333333333333,0.5,0.3333333333333333,0.3333333333333333,2.0,0.0
586312,Discount-Oriented Bundlers,0,2,168.0,110.0,771.7866666666666,0.0,0.6666666666666666,1.0,1.0,0.6666666666666666
586344,High-Value Frequent Users,2,3,168.0,118.0,46.0,0.0,0.0,,16.0,
586384,Deal-Sensitive High-Risk Users,3,0,168.0,19.0,456.855,0.0,0.5,1.0,5.0,0.5
586471,Discount-Oriented Bundlers,0,2,168.0,118.0,183.25,0.0,1.0,1.0,,1.0
586631,Deal-Sensitive High-Risk Users,3,0,167.0,53.0,267.63,0.0,0.0,0.5,1.0,1.0
586637,Deal-Sensitive High-Risk Users,3,0,167.0,19.0,465.00333333333333,0.0,0.5,1.0,3.75,0.3333333333333333
586644,Deal-Sensitive High-Risk Users,3,0,167.0,41.0,487.3716666666666,0.0,0.0,1.0,3.0,0.0
586656,Deal-Sensitive High-Risk Users,3,0,167.0,20.0,252.45,0.0,0.0,1.0,6.0,0.0
586672,Deal-Sensitive High-Risk Users,3,0,167.0,61.0,474.5816666666667,0.0,0.5,0.75,3.0,0.5
586701,Deal-Sensitive High-Risk Users,3,0,167.0,29.0,386.33666666666664,0.0,0.5,1.0,4.25,0.3333333333333333
586721,Longer-Stay Law-Value Users,1,1,167.0,148.0,81.0,1.0,0.5,,18.0,
586732,Deal-Sensitive High-Risk Users,3,0,167.0,78.0,381.9975,0.0,0.0,1.0,3.75,1.0
586762,Discount-Oriented Bundlers,0,2,167.0,115.0,754.0966666666666,0.0,0.3333333333333333,1.0,6.333333333333333,0.3333333333333333
586774,Discount-Oriented Bundlers,0,2,167.0,112.0,468.6866666666666,0.0,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333
586803,High-Value Frequent Users,2,3,167.0,125.0,135.0,0.0,1.0,,4.0,
586811,Deal-Sensitive High-Risk Users,3,0,167.0,27.0,308.16999999999996,0.0,0.0,0.5,2.0,0.5
586820,Deal-Sensitive High-Risk Users,3,3,167.0,86.0,664.8391666666666,0.0,0.75,0.75,7.0,0.25
586850,Discount-Oriented Bundlers,0,2,167.0,119.0,509.425,0.0,0.0,1.0,1.25,0.5
586876,Deal-Sensitive High-Risk Users,3,0,167.0,76.0,331.65,0.0,0.25,1.0,5.25,0.6666666666666666
586887,Deal-Sensitive High-Risk Users,3,0,167.0,19.0,728.3580000000001,0.0,0.0,1.0,1.4,0.2
586936,Deal-Sensitive High-Risk Users,3,3,167.0,23.0,1304.98,0.0,0.5,1.0,11.5,1.0
586953,Deal-Sensitive High-Risk Users,3,0,167.0,71.0,505.8933333333333,0.0,0.25,1.0,3.6666666666666665,0.6666666666666666
587134,Deal-Sensitive High-Risk Users,3,0,167.0,20.0,953.61,0.0,1.0,1.0,,0.0
587195,Deal-Sensitive High-Risk Users,3,0,167.0,91.0,574.3299999999999,0.0,1.0,1.0,2.0,0.0
587234,Longer-Stay Law-Value Users,1,1,167.0,3.0,1327.295,0.3333333333333333,0.5,1.0,7.75,0.25
587304,Deal-Sensitive High-Risk Users,3,0,167.0,73.0,298.86833333333334,0.0,0.6666666666666666,1.0,3.0,1.0
587313,Deal-Sensitive High-Risk Users,3,3,167.0,93.0,278.99333333333334,0.0,0.3333333333333333,1.0,9.666666666666666,0.0
587373,Deal-Sensitive High-Risk Users,3,0,167.0,27.0,399.7725,0.0,0.2,1.0,6.4,0.75
587459,Deal-Sensitive High-Risk Users,3,0,167.0,40.0,503.77,0.0,0.0,0.5,1.0,0.25
587470,Discount-Oriented Bundlers,0,2,167.0,128.0,303.72,0.0,1.0,1.0,6.0,0.0
587483,Deal-Sensitive High-Risk Users,3,0,167.0,46.0,499.54999999999995,0.0,0.5,1.0,4.0,0.3333333333333333
587538,Discount-Oriented Bundlers,0,2,167.0,116.0,576.6600000000001,0.0,0.3333333333333333,1.0,3.5,0.0
587577,Discount-Oriented Bundlers,0,2,167.0,101.0,768.1,0.0,0.0,1.0,3.5,0.0
587675,Longer-Stay Law-Value Users,1,1,167.0,15.0,3575.333333333333,0.5,0.3333333333333333,0.3333333333333333,7.0,1.6666666666666667
587698,Discount-Oriented Bundlers,0,2,167.0,160.0,595.7,0.0,0.0,1.0,2.0,0.0
587753,High-Value Frequent Users,2,0,167.0,12.0,157.0,0.0,0.0,,2.0,
587754,Longer-Stay Law-Value Users,1,1,167.0,11.0,1501.7333333333331,0.5,0.3333333333333333,0.3333333333333333,1.0,2.666666666666667
587802,Deal-Sensitive High-Risk Users,3,0,167.0,34.0,796.625,0.0,0.5,1.0,9.5,0.5
587810,Deal-Sensitive High-Risk Users,3,0,167.0,78.0,705.47,0.0,0.3333333333333333,0.6666666666666666,4.0,0.6666666666666666
587899,Discount-Oriented Bundlers,0,2,167.0,124.0,564.005,0.0,0.0,1.0,1.0,0.0
588013,Deal-Sensitive High-Risk Users,3,0,167.0,58.0,1101.76,0.0,0.0,1.0,6.0,0.0
588048,Deal-Sensitive High-Risk Users,3,0,167.0,32.0,641.0533333333333,0.0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333
588103,Deal-Sensitive High-Risk Users,3,0,167.0,43.0,668.285,0.0,0.1666666666666666,0.8333333333333334,1.4,1.0
588313,Deal-Sensitive High-Risk Users,3,0,167.0,59.0,954.72,0.0,0.0,1.0,2.0,1.0
588355,Discount-Oriented Bundlers,0,2,167.0,138.0,978.4733333333334,0.0,0.0,1.0,2.0,0.6666666666666666
588370,Deal-Sensitive High-Risk Users,3,0,167.0,89.0,570.4916666666666,0.0,0.75,1.0,6.0,1.0
588386,Deal-Sensitive High-Risk Users,3,0,167.0,45.0,1476.69,0.0,0.0,1.0,6.0,1.0
588391,Deal-Sensitive High-Risk Users,3,0,167.0,64.0,454.345,0.0,0.5,1.0,4.0,0.5
588414,Deal-Sensitive High-Risk Users,3,0,167.0,10.0,894.42,0.0,0.3333333333333333,1.0,5.0,0.0
588497,Discount-Oriented Bundlers,0,2,167.0,164.0,637.71,0.0,0.0,1.0,5.0,0.0
588507,Deal-Sensitive High-Risk Users,3,3,167.0,98.0,2513.1816666666664,0.0,0.3333333333333333,1.0,11.666666666666666,0.5
588582,Deal-Sensitive High-Risk Users,3,0,167.0,74.0,740.865,0.0,0.0,1.0,1.0,0.5
588677,Discount-Oriented Bundlers,0,2,166.0,138.0,514.0366666666666,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333
588732,Deal-Sensitive High-Risk Users,3,0,166.0,31.0,608.9533333333334,0.0,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333
588797,Longer-Stay Law-Value Users,1,1,166.0,15.0,2481.36,0.3333333333333333,0.5,1.0,6.25,2.5
588820,Deal-Sensitive High-Risk Users,3,0,166.0,7.0,543.0725,0.0,0.5,1.0,3.5,0.75
588893,Deal-Sensitive High-Risk Users,3,0,166.0,24.0,539.76,0.0,1.0,1.0,2.0,0.5
588919,Discount-Oriented Bundlers,0,2,166.0,150.0,523.05,0.0,0.5,1.0,5.0,2.0
588970,High-Value Frequent Users,2,3,166.0,18.0,194.0,0.0,0.3333333333333333,,9.666666666666666,
589121,Discount-Oriented Bundlers,0,2,166.0,105.0,195.69666666666666,0.0,0.3333333333333333,1.0,1.0,1.0
589140,Discount-Oriented Bundlers,0,2,166.0,163.0,1238.45,0.0,0.0,1.0,1.0,0.0
589154,Deal-Sensitive High-Risk Users,3,3,166.0,11.0,553.8933333333333,0.0,0.25,1.0,13.25,0.3333333333333333
589162,Discount-Oriented Bundlers,0,2,166.0,108.0,665.1033333333334,0.0,0.3333333333333333,1.0,4.333333333333333,0.0
589164,Deal-Sensitive High-Risk Users,3,0,166.0,21.0,514.1025,0.0,0.0,1.0,5.0,0.25
589171,Discount-Oriented Bundlers,0,2,166.0,139.0,751.01,0.0,0.0,1.0,5.0,0.0
589228,Deal-Sensitive High-Risk Users,3,0,166.0,7.0,639.96,0.25,0.6,1.0,2.4,0.4
589259,Discount-Oriented Bundlers,0,2,166.0,144.0,1013.89,0.0,0.0,1.0,4.0,2.0
589306,Discount-Oriented Bundlers,0,2,166.0,124.0,420.74,0.0,0.25,1.0,2.5,0.75
589311,Deal-Sensitive High-Risk Users,3,0,166.0,15.0,713.6800000000001,0.0,0.25,1.0,5.333333333333333,0.5
589404,Deal-Sensitive High-Risk Users,3,0,166.0,47.0,384.87,0.25,0.2,1.0,7.4,0.0
589405,Discount-Oriented Bundlers,0,2,166.0,101.0,359.69,0.0,0.0,1.0,2.5,1.0
589414,Discount-Oriented Bundlers,0,2,166.0,166.0,576.8199999999999,0.0,1.0,1.0,1.0,1.0
589489,Deal-Sensitive High-Risk Users,3,0,166.0,8.0,674.7633333333333,0.0,0.8571428571428571,1.0,3.333333333333333,0.3333333333333333
589539,High-Value Frequent Users,2,3,166.0,96.0,314.5,0.0,0.0,,10.0,
589630,Deal-Sensitive High-Risk Users,3,0,166.0,14.0,671.0999999999999,0.0,0.25,1.0,6.666666666666666,0.0
589650,Deal-Sensitive High-Risk Users,3,0,166.0,58.0,551.8333333333333,0.0,0.3333333333333333,1.0,1.6666666666666667,0.5
589758,Deal-Sensitive High-Risk Users,3,0,166.0,67.0,588.1575,0.0,0.4,1.0,1.8,0.5
589775,Deal-Sensitive High-Risk Users,3,0,166.0,38.0,483.24666666666667,0.0,0.3333333333333333,1.0,1.6666666666666667,0.5
589812,Discount-Oriented Bundlers,0,2,166.0,151.0,1059.3600000000001,0.0,1.0,1.0,1.0,1.0
589868,Deal-Sensitive High-Risk Users,3,0,166.0,10.0,893.9416666666666,0.0,0.0,1.0,0.6666666666666666,0.5
589884,Deal-Sensitive High-Risk Users,3,0,166.0,14.0,368.71000000000004,0.0,0.0,1.0,7.0,1.5
589977,Deal-Sensitive High-Risk Users,3,0,166.0,44.0,344.5925,0.0,0.5,1.0,2.5,0.5
589995,Deal-Sensitive High-Risk Users,3,0,166.0,82.0,472.58,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0
590014,Discount-Oriented Bundlers,0,2,166.0,162.0,711.22,0.0,1.0,1.0,,0.0
590040,Deal-Sensitive High-Risk Users,3,0,166.0,42.0,414.07399999999996,0.0,0.1666666666666666,1.0,4.6,0.6
590077,Longer-Stay Law-Value Users,1,2,166.0,104.0,573.8475000000001,0.3333333333333333,1.0,1.0,3.5,0.75
590095,Deal-Sensitive High-Risk Users,3,0,166.0,85.0,544.28,0.0,0.0,1.0,8.0,1.0
590103,Deal-Sensitive High-Risk Users,3,0,166.0,76.0,409.52666666666664,0.0,0.0,1.0,2.0,0.3333333333333333
590123,Discount-Oriented Bundlers,0,3,166.0,121.0,2464.17,0.0,0.0,1.0,12.0,1.0
590130,Deal-Sensitive High-Risk Users,3,0,166.0,35.0,669.6600000000001,0.0,0.5,1.0,1.0,0.0
590163,Deal-Sensitive High-Risk Users,3,0,166.0,68.0,507.6,0.0,0.5,1.0,3.5,0.0
590202,Deal-Sensitive High-Risk Users,3,0,166.0,76.0,661.3225,0.0,0.25,1.0,2.25,0.5
590227,Deal-Sensitive High-Risk Users,3,0,166.0,33.0,453.65999999999997,0.0,1.0,1.0,3.0,1.0
590230,Deal-Sensitive High-Risk Users,3,0,166.0,61.0,476.5875,0.3333333333333333,0.25,1.0,1.75,1.0
590379,Deal-Sensitive High-Risk Users,3,0,166.0,37.0,990.01,0.0,0.0,1.0,2.25,0.25
590394,Discount-Oriented Bundlers,0,2,166.0,143.0,273.63,0.0,0.5,1.0,2.0,0.0
590397,High-Value Frequent Users,2,3,166.0,16.0,160.5,0.0,0.0,,11.5,
590400,Deal-Sensitive High-Risk Users,3,0,166.0,23.0,324.01666666666665,0.0,0.5,1.0,3.5,1.0
590404,Deal-Sensitive High-Risk Users,3,0,166.0,16.0,595.06,0.0,0.5,1.0,3.25,0.5
590412,Discount-Oriented Bundlers,0,2,166.0,164.0,835.86,0.0,0.0,1.0,2.0,1.0
590420,Deal-Sensitive High-Risk Users,3,1,166.0,24.0,447.83666666666664,0.2,0.3333333333333333,1.0,2.5,0.25
590429,High-Value Frequent Users,2,0,166.0,75.0,616.6566666666666,0.0,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333
590434,Deal-Sensitive High-Risk Users,3,0,166.0,67.0,879.4333333333333,0.0,0.0,0.6666666666666666,2.5,1.0
590442,Deal-Sensitive High-Risk Users,3,0,166.0,15.0,403.475,0.0,0.0,1.0,2.75,0.0
590468,Discount-Oriented Bundlers,0,3,166.0,151.0,102.28999999999999,0.0,0.5,1.0,11.0,1.0
590471,Deal-Sensitive High-Risk Users,3,0,166.0,27.0,1920.5275,0.0,0.0,0.5,0.5,0.75
590473,Discount-Oriented Bundlers,0,2,166.0,125.0,788.165,0.0,0.0,0.5,,0.0
590558,Discount-Oriented Bundlers,0,2,165.0,121.0,430.3433333333333,0.0,0.6666666666666666,1.0,5.0,1.0
590659,High-Value Frequent Users,2,3,165.0,165.0,90.0,0.0,0.0,,4.0,
590697,Deal-Sensitive High-Risk Users,3,0,165.0,89.0,549.5933333333332,0.0,0.3333333333333333,1.0,4.333333333333333,0.0
590744,Discount-Oriented Bundlers,0,2,165.0,98.0,705.25,0.0,0.0,1.0,3.0,0.0
590829,Deal-Sensitive High-Risk Users,3,0,165.0,12.0,399.6716666666666,0.0,0.0,1.0,3.0,1.0
590843,High-Value Frequent Users,2,3,165.0,30.0,140.5,0.0,0.0,,12.0,
590905,Deal-Sensitive High-Risk Users,3,0,165.0,29.0,456.93666666666667,0.0,0.5,1.0,2.75,0.6666666666666666
590922,Deal-Sensitive High-Risk Users,3,0,165.0,72.0,547.2766666666666,0.0,0.3333333333333333,1.0,4.666666666666666,0.0
590954,Deal-Sensitive High-Risk Users,3,0,165.0,59.0,616.18,0.0,0.3333333333333333,1.0,2.0,0.6666666666666666
590967,Deal-Sensitive High-Risk Users,3,0,165.0,18.0,620.822,0.0,0.2,1.0,4.2,0.4
590981,Discount-Oriented Bundlers,0,2,165.0,97.0,467.975,0.0,0.0,1.0,2.666666666666667,1.0
591003,Deal-Sensitive High-Risk Users,3,0,165.0,80.0,441.5975,0.0,0.25,0.75,4.0,0.75
591063,Longer-Stay Law-Value Users,1,4,165.0,58.0,4033.5233333333326,0.5,0.3333333333333333,0.0,,1.0
591097,Deal-Sensitive High-Risk Users,3,0,165.0,27.0,578.6766666666666,0.0,0.25,1.0,1.5,0.6666666666666666
591155,Discount-Oriented Bundlers,0,2,165.0,136.0,684.85,0.0,1.0,1.0,3.5,1.0
591255,Deal-Sensitive High-Risk Users,3,0,165.0,32.0,409.11,0.0,0.0,1.0,3.0,1.0
591381,Discount-Oriented Bundlers,0,2,165.0,118.0,713.33,0.0,0.0,1.0,6.0,1.0
591433,Deal-Sensitive High-Risk Users,3,0,165.0,37.0,489.75,0.0,0.2,1.0,3.2,0.8
591478,High-Value Frequent Users,2,3,165.0,139.0,174.0,0.0,0.5,,8.5,
591582,Deal-Sensitive High-Risk Users,3,0,165.0,7.0,712.66,0.25,0.4,1.0,3.2,0.4
591593,Deal-Sensitive High-Risk Users,3,0,165.0,49.0,1152.73,0.0,1.0,1.0,2.5,0.5
591599,Deal-Sensitive High-Risk Users,3,0,165.0,90.0,452.505,0.0,0.5,1.0,2.5,1.0
591714,Deal-Sensitive High-Risk Users,3,0,165.0,70.0,399.398,0.0,0.1666666666666666,1.0,2.0,0.6
591746,Deal-Sensitive High-Risk Users,3,0,165.0,14.0,596.6533333333333,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666
591835,High-Value Frequent Users,2,2,165.0,147.0,126.0,0.0,0.0,,3.0,
591888,Deal-Sensitive High-Risk Users,3,0,165.0,27.0,418.844,0.0,0.6,1.0,2.2,0.6
592035,Longer-Stay Law-Value Users,1,1,165.0,75.0,339.44416666666666,0.3333333333333333,0.5,0.75,6.333333333333333,0.75
592082,Discount-Oriented Bundlers,0,2,165.0,130.0,455.265,0.0,0.0,1.0,2.5,0.0
592132,Deal-Sensitive High-Risk Users,3,0,165.0,21.0,561.38,0.0,0.0,1.0,3.0,2.0
592158,Deal-Sensitive High-Risk Users,3,0,165.0,68.0,804.87,0.0,0.0,1.0,1.0,0.0
592221,Deal-Sensitive High-Risk Users,3,0,165.0,34.0,1236.76,0.0,0.0,1.0,1.6666666666666667,0.6666666666666666
592366,Deal-Sensitive High-Risk Users,3,0,165.0,47.0,478.09666666666664,0.0,0.6666666666666666,1.0,3.0,0.5
592371,Discount-Oriented Bundlers,0,2,165.0,112.0,665.8766666666667,0.0,0.0,1.0,4.666666666666666,0.6666666666666666
592372,Deal-Sensitive High-Risk Users,3,4,165.0,30.0,4163.6900000000005,0.0,0.5,0.5,1.0,1.0
592378,Longer-Stay Law-Value Users,1,1,165.0,53.0,716.34,1.0,0.5,0.0,,1.0
592399,Deal-Sensitive High-Risk Users,3,0,165.0,17.0,489.1875,0.0,0.25,1.0,2.0,0.75
592403,Longer-Stay Law-Value Users,1,1,165.0,4.0,2371.65,0.5,1.0,1.0,6.333333333333333,1.0
592445,Deal-Sensitive High-Risk Users,3,0,165.0,88.0,1146.48,0.0,0.0,1.0,4.0,0.5
592491,Deal-Sensitive High-Risk Users,3,0,165.0,14.0,656.1666666666666,0.0,0.25,1.0,3.75,1.3333333333333333
592598,Deal-Sensitive High-Risk Users,3,0,165.0,54.0,1074.6019999999999,0.0,0.0,0.8,5.5,1.8
592707,Discount-Oriented Bundlers,0,2,165.0,158.0,846.08,0.0,0.0,1.0,2.0,1.0
592792,Discount-Oriented Bundlers,0,2,165.0,126.0,670.6033333333332,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333
592833,Deal-Sensitive High-Risk Users,3,0,165.0,28.0,545.1999999999999,0.0,0.6666666666666666,1.0,3.333333333333333,0.6666666666666666
592886,Deal-Sensitive High-Risk Users,3,0,165.0,8.0,407.1166666666666,0.0,0.0,1.0,2.0,0.3333333333333333
592929,Deal-Sensitive High-Risk Users,3,0,164.0,65.0,448.3833333333333,0.0,0.3333333333333333,0.6666666666666666,5.5,0.6666666666666666
592958,High-Value Frequent Users,2,3,164.0,138.0,174.0,0.0,0.0,,3.0,
593020,Discount-Oriented Bundlers,0,2,164.0,119.0,395.81333333333333,0.0,0.3333333333333333,1.0,2.333333333333333,0.3333333333333333
593244,Deal-Sensitive High-Risk Users,3,0,164.0,73.0,478.63666666666666,0.0,0.3333333333333333,0.6666666666666666,3.5,0.6666666666666666
593350,Deal-Sensitive High-Risk Users,3,0,164.0,14.0,483.315,0.0,0.0,1.0,3.5,0.5
593385,Deal-Sensitive High-Risk Users,3,0,164.0,83.0,1036.8899999999999,0.0,0.5,1.0,4.75,1.0
593386,Deal-Sensitive High-Risk Users,3,0,164.0,41.0,597.5183333333333,0.0,0.0,1.0,7.0,0.0
593401,Discount-Oriented Bundlers,0,2,164.0,122.0,414.265,0.0,0.5,0.5,2.0,0.5
593494,Deal-Sensitive High-Risk Users,3,0,164.0,73.0,467.82666666666665,0.0,0.0,1.0,1.6666666666666667,0.0
593536,Deal-Sensitive High-Risk Users,3,0,164.0,45.0,497.8625,0.0,0.0,1.0,4.0,0.75
593632,Deal-Sensitive High-Risk Users,3,0,164.0,8.0,481.8575,0.0,0.5,0.5,5.0,0.75
593672,Deal-Sensitive High-Risk Users,3,0,164.0,35.0,1538.3633333333332,0.0,0.6666666666666666,1.0,5.333333333333333,1.0
593719,Deal-Sensitive High-Risk Users,3,0,164.0,58.0,560.27,0.0,0.0,1.0,6.0,1.0
593786,Longer-Stay Law-Value Users,1,2,164.0,98.0,531.8375,0.3333333333333333,0.75,1.0,3.25,0.5
593804,High-Value Frequent Users,2,1,164.0,44.0,601.44,0.0,0.0,0.0,,1.0
593833,Longer-Stay Law-Value Users,1,1,164.0,159.0,568.04,1.0,1.0,1.0,,0.0
593910,Discount-Oriented Bundlers,0,2,164.0,122.0,676.4,0.0,0.5,1.0,3.5,1.5
594000,High-Value Frequent Users,2,3,164.0,163.0,170.0,0.0,0.0,,6.0,
594027,Deal-Sensitive High-Risk Users,3,0,164.0,92.0,836.8566666666667,0.3333333333333333,0.5,1.0,3.0,0.3333333333333333
594042,Deal-Sensitive High-Risk Users,3,0,164.0,16.0,505.3883333333333,0.0,0.1666666666666666,1.0,2.0,0.3333333333333333
594103,Deal-Sensitive High-Risk Users,3,0,164.0,27.0,442.6866666666666,0.0,0.0,1.0,4.0,0.0
594123,Discount-Oriented Bundlers,0,2,164.0,136.0,426.9,0.0,0.5,1.0,4.0,1.0
